,1st flr sf,2nd flr sf,bedroom abvgr,bldg type,bsmt full bath,bsmt half bath,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fireplaces,full bath,functional,garage cars,gr liv area,half bath,heating,heating qc,id,kitchen abvgr,kitchen qual,land contour,land slope,lot area,lot config,lot shape,ms subclass,ms zoning,open porch sf,overall cond,overall qual,paved drive,roof matl,roof style,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,baths,overall,outside area,condition,exter_net_quality,exterior cover,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,house style_1.5unf,house style_1story,house style_2.5fin,house style_2.5unf,house style_2story,house style_sfoyer,house style_slvl
319,1108,1089,4,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,2197,1,0,1,1108,1,1,Lvl,0,10010,Inside,0,60,0,99,5,7,0,1,1,287500.0,0,0,9,1080.0,0,385,1993,1994,4.0,35,484,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
320,854,0,2,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1382,1,0,1,2041,1,1,Lvl,0,12358,Inside,0,50,0,0,6,5,0,0,1,128500.0,0,0,7,720.0,0,237,1941,1950,2.0,30,237,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
321,847,886,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1733,1,0,1,57,1,1,Lvl,0,8577,Inside,0,60,0,48,5,7,0,0,1,185088.0,0,0,7,847.0,0,144,2004,2004,3.0,35,192,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
322,1402,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1402,0,0,1,520,1,1,Lvl,0,8640,Inside,0,20,0,126,5,7,0,0,1,229800.0,0,0,7,1402.0,0,205,2008,2008,2.0,35,331,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
323,887,0,3,0,0.0,1.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,887,0,0,1,2305,1,1,Lvl,0,10447,Inside,0,20,0,0,6,5,0,0,1,124500.0,0,0,5,864.0,0,140,1984,1984,2.0,30,140,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
324,1051,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1051,0,0,1,2533,1,1,Lvl,0,9600,Corner,0,20,0,0,5,5,0,0,1,142000.0,0,0,6,1051.0,0,0,1968,1968,2.0,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
325,755,755,3,0,0.0,0.0,0,1,1,0,164,1,1,1,1,0,1,0,1.0,1510,0,0,1,2852,1,1,HLS,0,4899,Corner,0,70,0,0,8,6,0,0,1,149000.0,0,0,6,755.0,0,0,1920,1950,1.0,48,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
326,1656,0,4,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1656,0,0,1,1198,2,1,Lvl,0,9246,Inside,0,90,0,211,5,5,0,0,1,135000.0,0,0,8,1656.0,0,0,1973,1973,2.0,25,211,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
327,958,0,2,1,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,958,0,0,1,1681,1,1,Lvl,0,4928,Inside,0,120,0,205,5,6,0,0,1,128000.0,0,0,5,1078.0,0,0,1976,1976,2.0,30,205,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
328,3228,0,4,0,1.0,0.0,0,1,1,0,291,1,1,1,1,1,3,0,2.0,3228,0,0,1,1773,1,1,Lvl,0,12692,Inside,0,20,0,75,5,8,0,0,1,430000.0,0,0,10,3200.0,0,264,1992,1993,4.0,40,339,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
329,1040,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1040,1,0,1,1825,1,1,Lvl,0,7476,Corner,0,20,0,0,7,5,0,0,1,145000.0,0,0,5,1040.0,0,188,1968,1968,3.0,35,188,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
330,661,589,3,0,0.0,0.0,0,1,1,0,81,1,1,1,1,1,2,0,2.0,1250,0,0,1,2208,1,1,Lvl,0,5362,Corner,0,50,0,0,6,5,0,0,1,139000.0,0,0,8,661.0,0,242,1910,2003,2.0,30,242,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331,1140,728,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,3,0,2.0,1868,1,0,1,1646,1,1,Lvl,0,12090,Inside,0,80,0,112,7,6,0,0,1,178000.0,147,0,7,585.0,0,268,1984,2003,4.0,42,527,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
332,1632,1158,4,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,4.0,2790,1,0,1,1060,1,1,Lvl,0,12539,Inside,0,60,0,200,5,10,0,0,1,460000.0,192,0,10,1620.0,0,30,2005,2006,4.0,50,422,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
333,1445,689,5,0,0.0,0.0,1,1,1,1,268,1,1,1,1,0,2,0,2.0,2134,0,0,1,748,1,1,Bnk,0,11888,Inside,0,75,0,60,6,6,0,0,1,214500.0,0,0,10,844.0,0,0,1916,1994,2.0,36,60,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
334,948,980,5,1,0.0,0.0,0,1,1,0,228,1,1,1,1,0,2,0,0.0,1928,0,0,1,2846,2,1,Lvl,0,7082,Inside,0,190,0,0,8,5,1,0,1,160000.0,0,0,10,686.0,0,0,1916,1995,2.0,40,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
335,1022,1038,3,0,1.0,0.0,0,0,1,0,0,1,1,1,1,1,2,0,2.0,2060,1,0,1,493,1,1,Lvl,0,8755,FR2,0,60,0,0,5,7,0,0,1,214000.0,0,0,8,992.0,0,0,1999,1999,4.0,35,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
336,861,517,3,0,0.0,0.0,0,1,1,0,40,1,1,1,1,0,1,0,1.0,1378,0,0,1,694,1,1,Lvl,0,4080,Inside,0,50,0,0,8,6,1,0,1,128900.0,0,0,6,901.0,0,54,1935,1998,1.0,48,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
337,1622,0,3,1,1.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,4.0,1622,0,0,1,2283,1,1,Low,1,32463,Inside,0,190,0,0,4,4,0,0,1,168000.0,0,0,7,1249.0,0,439,1961,1975,2.0,16,439,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
338,955,925,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1880,1,0,1,1800,1,1,Lvl,0,12217,Inside,0,60,0,127,5,8,0,0,1,310013.0,0,0,8,955.0,0,168,2007,2007,4.0,40,295,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
339,1088,0,2,1,0.0,0.0,0,1,1,0,137,1,1,1,1,0,1,0,2.0,1088,1,0,1,1632,1,1,Lvl,0,3696,Inside,0,120,0,74,5,8,0,0,1,170000.0,0,0,5,1074.0,0,0,1986,1986,2.0,40,74,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
340,1040,0,3,0,0.0,0.0,0,1,1,1,252,1,1,1,1,0,1,0,1.0,1040,0,0,1,2624,1,1,Lvl,0,7560,Inside,0,20,0,0,5,5,0,0,1,133700.0,0,0,6,1040.0,0,140,1959,1959,1.0,25,140,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
341,900,602,3,0,0.0,0.0,0,1,1,0,112,1,1,1,1,2,1,0,1.0,1502,1,0,1,2197,1,1,Lvl,0,10592,Inside,0,70,0,0,7,6,0,0,1,165000.0,53,0,7,602.0,0,96,1923,1996,2.0,42,149,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
342,483,504,2,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,987,1,0,1,1045,1,1,Lvl,0,1680,Inside,0,160,0,0,3,6,0,0,1,89500.0,0,0,5,483.0,0,0,1971,1971,2.0,18,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
343,1095,0,2,1,1.0,0.0,0,1,1,0,0,0,1,1,1,0,1,0,1.0,1095,0,0,1,2549,1,1,Lvl,0,10382,Inside,0,190,0,0,5,6,0,0,1,140000.0,0,0,6,588.0,0,0,1958,1958,2.0,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
344,970,739,3,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,1,2.0,1709,0,0,1,2829,1,1,Lvl,0,2522,Inside,0,160,0,40,5,7,0,0,1,134000.0,0,0,7,970.0,0,0,2004,2004,2.0,35,40,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
345,844,887,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1731,1,0,1,2480,1,1,Lvl,0,9370,Inside,1,60,0,85,5,6,0,0,1,248500.0,224,0,7,836.0,0,307,1992,1993,4.0,30,616,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
346,960,0,0,0,1.0,1.0,0,1,1,0,0,1,1,1,1,0,0,0,1.0,960,0,0,1,2724,1,1,Lvl,0,10246,CulDSac,0,80,0,0,9,4,0,0,1,145000.0,0,0,3,648.0,0,88,1965,2001,2.0,36,88,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
347,811,741,3,0,1.0,0.0,0,0,1,0,0,1,1,1,1,1,2,0,2.0,1552,1,0,1,2352,1,1,Lvl,0,11475,Inside,0,60,0,208,6,6,0,0,1,179900.0,0,0,6,713.0,0,209,1975,1975,4.0,36,417,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
348,1795,0,2,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1795,0,0,1,1783,1,1,Lvl,0,9986,Inside,0,20,0,49,5,8,0,0,1,147000.0,0,0,7,1795.0,0,0,2006,2007,2.0,40,49,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
349,624,650,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1274,1,0,1,338,1,1,Lvl,0,10475,Inside,0,60,0,0,5,5,0,0,1,136000.0,0,0,6,624.0,0,22,1991,1991,2.0,25,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
350,848,348,3,0,0.0,1.0,0,1,1,1,0,1,1,1,1,2,1,0,2.0,1196,1,0,1,196,1,1,Lvl,0,6000,Inside,0,50,0,0,6,6,0,0,1,128000.0,0,0,6,572.0,0,0,1940,1950,3.0,36,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351,704,0,2,0,0.0,1.0,0,1,1,1,24,1,1,1,1,0,1,0,1.0,704,0,0,1,762,1,0,Lvl,0,4280,Inside,0,20,0,0,9,4,0,0,1,88750.0,0,0,4,560.0,0,0,1946,2001,2.0,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
352,972,0,3,0,0.0,0.0,0,1,1,0,205,1,1,1,1,0,1,0,1.0,972,0,0,1,151,1,1,Lvl,0,10895,Corner,0,20,0,0,6,5,0,0,1,122500.0,0,0,5,972.0,0,0,1955,1955,1.0,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
353,912,546,3,0,0.0,1.0,0,1,1,0,0,1,1,1,1,1,1,0,1.0,1458,0,0,1,158,1,1,Lvl,0,17503,Inside,0,50,0,0,5,6,0,0,1,97500.0,0,0,6,912.0,0,192,1948,1950,2.0,30,192,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354,1008,0,2,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1008,0,0,1,2572,1,1,Lvl,0,9723,Corner,0,20,0,0,7,6,0,0,1,135000.0,0,0,5,1008.0,0,0,1963,1963,1.0,42,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
355,1828,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1828,0,0,1,1686,1,1,Lvl,0,11694,Inside,0,20,0,108,5,9,0,0,1,314813.0,260,0,9,1822.0,0,0,2007,2007,2.0,45,368,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
356,1013,0,2,0,0.0,0.0,1,1,1,0,156,0,0,1,1,0,1,0,0.0,1526,0,0,1,943,1,0,Lvl,0,8470,Corner,0,50,1,0,2,3,1,0,1,85000.0,0,0,6,1013.0,0,0,1915,1982,1.0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357,786,390,2,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1176,0,0,1,735,1,1,Lvl,0,6000,Inside,0,50,0,0,9,6,1,0,1,134900.0,0,0,4,698.0,0,210,1937,2000,1.0,54,210,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1057,0,3,0,0.0,1.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,1057,0,0,1,2741,1,1,Lvl,0,10519,Inside,0,20,0,0,8,5,0,0,1,137000.0,0,0,6,1057.0,0,0,1955,1999,2.0,40,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
359,2113,0,2,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,2113,1,0,1,1106,1,1,Lvl,0,10437,Inside,0,20,0,46,6,8,0,0,1,350000.0,0,0,7,2109.0,0,236,1995,1995,4.0,48,282,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
360,1387,0,3,0,1.0,0.0,0,1,1,0,240,1,1,1,1,1,1,0,1.0,1387,0,0,1,2375,1,1,Lvl,0,7514,Inside,0,20,0,0,7,5,0,0,1,145000.0,0,0,6,943.0,0,0,1967,1975,2.0,35,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
361,1722,1036,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,2758,1,0,1,1701,1,1,Lvl,0,13654,CulDSac,0,60,0,55,5,9,0,0,1,418000.0,0,0,9,1704.0,0,282,2005,2006,3.0,45,337,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
362,840,0,2,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,840,0,0,1,2657,1,0,Lvl,0,5747,Inside,0,30,0,0,4,3,1,0,1,64000.0,0,0,5,798.0,0,112,1920,1950,1.0,12,112,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
363,848,672,3,0,0.0,0.0,0,1,1,0,56,1,1,1,1,0,1,0,1.0,1520,0,0,1,907,1,1,Bnk,0,4500,Inside,1,50,0,0,5,5,0,0,1,159434.0,0,0,6,793.0,0,0,1932,2000,1.0,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1542,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1542,0,0,1,1777,1,1,Lvl,0,11830,Inside,0,20,0,110,5,8,0,0,1,260261.0,0,0,6,1542.0,0,168,2007,2007,3.0,40,278,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
365,910,475,4,0,0.0,0.0,0,1,1,0,0,0,1,1,1,0,2,0,2.0,1385,0,0,0,164,1,1,Lvl,0,8520,Corner,0,50,0,0,4,5,0,0,1,166000.0,0,0,6,910.0,0,0,1952,1952,2.0,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366,936,0,3,0,1.0,0.0,0,1,1,0,160,1,1,1,1,1,1,0,1.0,936,0,0,1,1973,1,1,Lvl,0,6760,Inside,0,85,0,90,5,5,0,0,1,130000.0,0,0,6,896.0,0,24,1962,1962,2.0,25,114,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
367,824,464,4,0,0.0,0.0,1,1,1,0,0,1,1,1,1,0,1,0,1.0,1288,0,0,1,2857,1,1,Lvl,0,6191,Corner,0,50,0,0,4,5,0,0,1,112000.0,0,0,6,824.0,0,0,1941,1950,1.0,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,1128,0,3,0,1.0,0.0,0,1,1,0,123,1,1,1,1,0,2,0,2.0,1128,0,0,1,1208,1,1,Lvl,0,8700,Inside,0,20,0,20,6,5,0,0,1,155000.0,0,0,6,1120.0,0,192,1963,1963,3.0,30,212,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
369,774,1194,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1968,1,0,1,319,1,1,Lvl,0,12003,Corner,0,60,0,75,5,8,0,0,1,269500.0,0,0,8,774.0,0,0,2009,2010,3.0,40,75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
370,1246,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,2,1,0,2.0,1246,0,0,1,2567,1,1,Lvl,0,12700,Inside,0,80,0,69,5,6,0,0,1,172000.0,0,0,6,1246.0,0,0,1964,1964,2.0,30,69,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
371,960,780,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,2,1,0,1.0,1740,1,0,1,2222,1,1,Lvl,0,13125,Inside,0,70,0,0,6,7,0,0,1,219500.0,0,0,6,800.0,0,0,1940,1984,2.0,42,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
372,925,0,2,0,1.0,0.0,0,0,1,0,0,1,1,1,1,0,1,0,2.0,925,0,0,1,2493,1,1,Lvl,0,8638,Inside,0,20,0,74,6,5,0,0,1,133500.0,0,0,5,925.0,0,203,1963,1963,2.0,30,277,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
373,774,656,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1430,1,0,1,1757,1,1,Lvl,0,9967,Inside,0,80,0,0,5,7,0,0,1,170000.0,0,0,8,384.0,0,100,2000,2000,3.0,35,100,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
374,930,636,3,0,0.0,0.0,1,1,1,0,246,1,1,1,1,0,2,0,1.0,1566,0,1,1,184,1,1,Lvl,0,9600,Corner,0,70,0,228,9,8,0,0,1,150000.0,0,0,7,930.0,0,54,1900,2003,2.0,72,282,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
375,950,0,2,0,0.0,0.0,1,1,1,0,0,1,1,1,1,0,1,0,2.0,950,0,1,1,1248,1,1,Lvl,1,12774,Inside,0,20,0,32,5,5,0,0,1,130000.0,0,0,5,984.0,0,0,1953,1953,1.0,25,32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
376,1144,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1.0,1144,0,0,1,2574,1,1,Lvl,0,8163,Inside,0,80,0,0,6,5,0,0,1,143000.0,0,0,6,1144.0,0,86,1959,1959,2.0,30,86,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
377,1114,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1114,0,0,1,1215,1,1,Lvl,0,9900,Corner,0,20,0,0,5,5,0,0,1,140000.0,164,0,5,1114.0,0,0,1961,1961,2.0,25,164,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
378,2223,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,2,2,0,2.0,2223,0,0,1,1614,1,1,Lvl,0,13651,Inside,0,20,0,0,6,7,0,0,1,244000.0,0,0,8,2223.0,0,300,1973,1973,3.0,42,300,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
379,581,530,3,0,0.0,0.0,1,1,1,0,144,1,1,1,1,0,1,0,1.0,1111,0,0,1,2039,1,0,Lvl,0,7200,Inside,0,75,0,0,7,5,1,0,1,101000.0,0,0,6,530.0,0,0,1920,1996,1.0,35,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380,960,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,960,0,0,1,2669,1,1,Lvl,0,9750,Inside,0,20,0,0,5,5,0,0,1,125000.0,0,0,5,960.0,0,0,1958,1958,1.0,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
381,932,701,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1633,1,0,1,1005,1,1,Lvl,0,11184,Corner,0,60,0,39,5,6,0,0,1,183000.0,0,0,7,932.0,0,0,1998,1998,3.0,30,39,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
